Happy,Angry,Surprise,Sad,Fear,no_words,no_misspelled,readability,unique_words,class
0.11,0.16,0.21,0.11,0.42,75,0.29333333333333333,77.53,52,1
0.06,0.03,0.12,0.09,0.7,1604,0.017456359102244388,40.24,653,1
0.0,0.0,0.0,0.0,1.0,69,3.8840579710144927,79.77,23,1
0.0,0.06,0.49,0.29,0.17,442,1.006787330316742,-109.03,126,1
0.57,0.0,0.0,0.29,0.14,289,0.23529411764705882,91.34,181,1
0.0,0.0,0.22,0.44,0.33,71,0.3380281690140845,57.87,53,1
0.0,0.0,0.25,0.25,0.5,96,0.25,-10.08,80,1
0.0,0.0,0.25,0.0,0.75,183,0.14207650273224043,-39.42,144,1
0.0,0.18,0.0,0.09,0.73,51,0.37254901960784315,52.66,48,1
0.33,0.33,0.0,0.0,0.33,28,0.6428571428571429,70.8,19,1
0.0,0.0,0.33,0.33,0.33,49,0.3673469387755102,-37.49,39,1
0.0,0.0,0.0,0.2,0.8,20,0.85,41.02,18,1
0.0,0.0,0.14,0.14,0.71,94,0.23404255319148937,59.7,73,1
0,0,0,0,0,53,0.39622641509433965,50.02,51,1
0,0,0,0,0,10,1.4,19.03,10,1
0,0,0,0,0,5,2.0,32.56,7,1
0.0,0.0,0.0,0.75,0.25,35,0.5428571428571428,71.14,35,1
0.15,0.08,0.0,0.08,0.69,88,0.2840909090909091,62.07,63,1
0.0,0.0,0.0,0.2,0.8,31,0.5483870967741935,65.18,24,1
0.15,0.08,0.0,0.08,0.69,88,0.2840909090909091,62.07,63,1
0.06,0.0,0.0,0.03,0.91,161,0.14906832298136646,32.53,96,1
0.0,0.33,0.0,0.0,0.67,34,3.6470588235294117,51.55,14,1
0.0,0.0,0.33,0.33,0.33,49,0.3673469387755102,-37.49,39,1
0.0,0.0,0.0,0.5,0.5,31,0.6774193548387096,27.18,30,1
0,0,0,0,0,90,0.3,45.42,71,1
0,0,0,0,0,34,0.47058823529411764,63.7,15,1
0.0,0.33,0.0,0.0,0.67,32,0.84375,13.44,22,1
0.0,0.0,0.0,0.0,1.0,71,0.352112676056338,44.3,42,1
0.0,0.0,0.0,0.0,1.0,11,2.909090909090909,83.32,9,1
0.0,0.0,0.0,0.33,0.67,37,0.4594594594594595,67.76,29,1
0.0,0.06,0.49,0.29,0.17,442,1.006787330316742,-109.03,126,1
0,0,0,0,0,99,0.2828282828282828,34.52,72,1
0.0,0.0,0.0,0.0,1.0,18,0.8888888888888888,29.01,17,1
0.15,0.08,0.0,0.08,0.69,88,0.2840909090909091,62.07,63,1
0.43,0.14,0.0,0.29,0.14,200,0.12,45.25,93,1
0.43,0.14,0.0,0.29,0.14,200,0.12,45.25,93,1
0.0,0.0,0.33,0.33,0.33,49,0.3673469387755102,-37.49,39,1
0.18,0.0,0.23,0.2,0.38,1930,0.01709844559585492,61.16,615,1
0.0,0.0,0.0,0.5,0.5,176,0.13636363636363635,34.32,121,1
0.0,0.0,0.0,0.0,1.0,6,2.3333333333333335,-35.13,4,1
0.1,0.07,0.2,0.18,0.44,1255,0.023107569721115537,67.99,489,1
0.0,0.0,0.0,0.0,1.0,24,3.625,93.14,26,1
0,0,0,0,0,8,1.5,29.52,7,1
0.0,0.0,1.0,0.0,0.0,39,0.5384615384615384,-31.91,33,1
0.0,0.0,0.0,0.0,1.0,15,1.0666666666666667,58.28,16,1
0.0,0.0,0.0,0.14,0.86,55,3.4,-9.92,47,1
0.0,0.08,0.47,0.28,0.17,457,1.0109409190371992,-48.26,135,1
0.0,0.06,0.12,0.19,0.62,104,0.2403846153846154,45.29,46,1
0.0,0.08,0.47,0.28,0.17,457,1.0109409190371992,-48.26,135,1
0.07,0.05,0.17,0.24,0.48,1921,0.028110359187922956,38.25,900,1
0,0,0,0,0,17,1.1176470588235294,11.92,14,1
0.04,0.09,0.13,0.09,0.64,861,0.036004645760743324,48.43,475,1
0.0,0.0,0.0,0.0,1.0,71,0.352112676056338,44.3,36,1
0.0,0.0,0.0,0.6,0.4,28,0.6071428571428571,57.77,28,1
0.0,0.06,0.49,0.29,0.17,485,1.002061855670103,-49.35,146,1
0.0,0.0,0.0,0.0,1.0,69,3.8840579710144927,79.77,23,1
0.0,0.0,0.0,0.0,1.0,314,0.08280254777070063,48.81,191,1
0.11,0.16,0.21,0.11,0.42,75,0.29333333333333333,77.53,52,1
0.0,0.0,0.0,0.0,1.0,94,0.2872340425531915,31.25,63,1
0.0,0.0,0.0,0.0,1.0,14,1.0,93.14,15,1
0.0,0.0,0.0,0.0,1.0,22,0.7272727272727273,70.29,21,1
0.0,0.0,0.0,0.0,1.0,45,0.4888888888888889,15.99,33,1
0.11,0.16,0.21,0.11,0.42,75,0.29333333333333333,77.53,52,1
0.05,0.1,0.2,0.2,0.45,166,0.13253012048192772,27.83,122,1
0.12,0.12,0.0,0.0,0.75,63,0.36507936507936506,51.65,47,1
0,0,0,0,0,80,0.2875,51.44,67,1
0.11,0.0,0.0,0.22,0.67,96,0.22916666666666666,42.38,71,1
0.0,0.0,0.0,0.25,0.75,17,1.0588235294117647,40.72,15,1
0.0,0.0,0.0,0.5,0.5,33,0.6363636363636364,21.06,22,1
0.09,0.05,0.15,0.15,0.56,4681,0.005340739158299509,47.42,1505,1
0.11,0.0,0.0,0.22,0.67,96,0.22916666666666666,42.38,71,1
0,0,0,0,0,53,0.39622641509433965,50.02,51,1
0.25,0.0,0.0,0.5,0.25,18,1.6666666666666667,65.39,19,1
0.09,0.0,0.31,0.23,0.38,1550,0.027741935483870966,57.0,663,1
0.0,0.0,0.0,0.0,1.0,69,3.8840579710144927,79.77,23,1
0.0,0.0,0.0,0.0,1.0,308,0.08441558441558442,47.59,188,1
0.0,0.0,0.0,1.0,0.0,32,0.625,22.41,27,1
0.06,0.03,0.09,0.21,0.61,280,0.08928571428571429,51.78,149,1
0.25,0.0,0.0,0.5,0.25,15,1.0,63.86,15,1
0.0,0.0,0.0,0.5,0.5,227,0.09251101321585903,34.05,172,1
0.0,0.06,0.49,0.29,0.17,471,0.9808917197452229,-44.57,142,1
0.0,0.0,0.0,0.0,1.0,112,0.2857142857142857,50.63,80,1
0.0,0.0,0.0,0.14,0.86,33,0.5151515151515151,63.36,28,1
0.0,0.0,0.06,0.06,0.89,418,0.06220095693779904,48.6,282,1
0.0,0.08,0.47,0.28,0.17,474,0.9831223628691983,-5.8,144,1
0,0,0,0,0,25,4.6,71.48,14,1
0,0,0,0,0,20,0.95,56.25,18,1
0.0,0.0,0.33,0.33,0.33,49,0.3673469387755102,-37.49,39,1
0.11,0.0,0.0,0.22,0.67,96,0.22916666666666666,42.38,71,1
0.11,0.16,0.21,0.11,0.42,75,0.29333333333333333,77.53,52,1
0,0,0,0,0,53,0.39622641509433965,50.02,51,1
0.0,0.08,0.47,0.28,0.17,457,1.0109409190371992,-48.26,135,1
0.0,0.12,0.0,0.25,0.62,80,0.25,27.45,56,1
0.0,0.0,0.0,0.5,0.5,15,2.6666666666666665,-63.05,15,1
0.4,0.2,0.0,0.2,0.2,19,1.0,27.83,20,1
0.0,0.0,0.0,0.0,1.0,314,0.08280254777070063,48.81,191,1
0.08,0.08,0.17,0.07,0.6,899,0.03781979977753059,48.13,494,1
0.0,0.1,0.15,0.25,0.5,209,0.11004784688995216,35.68,126,1
0.0,0.0,0.05,0.19,0.76,714,0.0392156862745098,38.11,442,1
0.0,0.0,0.0,0.6,0.4,28,0.6428571428571429,66.23,30,1
0.0,0.0,0.0,0.17,0.83,125,0.168,36.59,49,1
0.0,0.0,0.0,0.2,0.8,31,0.5483870967741935,65.18,24,1
0.0,0.0,0.29,0.14,0.57,42,0.4523809523809524,29.86,37,1
0.0,0.0,0.0,0.0,1.0,112,0.2857142857142857,50.63,80,1
0.0,0.0,0.33,0.33,0.33,49,0.3673469387755102,-37.49,39,1
0.0,0.0,0.0,0.0,1.0,11,2.909090909090909,83.32,9,1
0.0,0.0,0.0,0.6,0.4,28,0.6428571428571429,66.23,29,1
0.0,0.06,0.49,0.29,0.17,485,1.002061855670103,-49.35,146,1
0.4,0.0,0.0,0.2,0.4,106,0.2641509433962264,30.87,76,1
0.0,0.0,0.2,0.2,0.6,58,0.3103448275862069,78.55,43,1
0.0,0.0,0.0,0.29,0.71,44,0.4772727272727273,47.15,43,1
0.0,0.11,0.0,0.11,0.78,47,0.3829787234042553,51.34,30,1
0.0,0.0,0.33,0.33,0.33,49,0.3673469387755102,-37.49,39,1
0.0,0.0,0.0,0.0,1.0,78,0.24358974358974358,51.95,64,1
0.11,0.0,0.0,0.22,0.67,96,0.22916666666666666,42.38,71,1
0.0,0.0,0.0,0.0,1.0,18,1.3888888888888888,-5.35,17,1
0.0,1.0,0.0,0.0,0.0,24,0.875,-11.1,22,1
0.0,0.0,0.0,0.0,1.0,14,1.1428571428571428,84.68,15,1
0.06,0.03,0.09,0.21,0.61,281,0.10320284697508897,51.78,149,1
0.08,0.04,0.22,0.16,0.49,2173,0.023469857340082834,62.58,762,1
0.0,0.0,0.0,0.0,1.0,38,4.473684210526316,87.55,13,1
0.0,0.0,0.09,0.09,0.82,178,0.11235955056179775,45.15,117,1
0.11,0.0,0.0,0.22,0.67,96,0.22916666666666666,42.38,71,1
0.0,0.0,0.0,0.0,1.0,158,0.15822784810126583,45.35,115,1
0.3,0.0,0.13,0.13,0.43,190,0.10526315789473684,72.02,132,1
0.09,0.05,0.15,0.15,0.56,4681,0.005340739158299509,47.42,1505,1
0.0,0.0,0.33,0.33,0.33,49,0.3673469387755102,-37.49,39,1
0,0,0,0,0,99,0.2828282828282828,34.52,72,1
0.0,0.2,0.0,0.6,0.2,39,0.5384615384615384,47.45,37,1
0.25,0.0,0.0,0.5,0.25,15,1.0,63.86,15,1
0.03,0.0,0.05,0.29,0.63,347,0.069164265129683,31.04,191,1
0.0,0.38,0.23,0.08,0.31,1821,0.034047226798462386,78.32,567,1
0.0,0.0,0.0,0.75,0.25,26,0.6923076923076923,58.79,27,1
0.0,0.0,0.2,0.6,0.2,106,0.22641509433962265,-6.06,81,1
0.0,0.06,0.49,0.29,0.17,485,1.002061855670103,-49.35,146,1
0.0,0.12,0.12,0.5,0.25,54,0.4444444444444444,63.66,42,1
0.07,0.0,0.28,0.18,0.46,1192,0.01929530201342282,47.38,197,1
0.0,0.0,0.0,0.0,1.0,69,3.8840579710144927,79.77,23,1
0.0,0.0,0.0,0.0,1.0,308,0.08441558441558442,47.59,188,1
0.0,0.0,0.0,0.6,0.4,29,0.5862068965517241,65.73,30,1
0.0,0.0,0.0,0.0,1.0,24,0.7083333333333334,67.08,15,1
0.0,0.0,0.0,0.0,1.0,314,0.08280254777070063,48.81,191,1
0.0,0.0,0.0,0.2,0.8,43,3.302325581395349,78.45,39,1
0.0,0.0,0.0,0.25,0.75,40,0.45,63.36,29,1
0.0,0.0,0.0,0.5,0.5,18,0.9444444444444444,73.17,13,1
0.0,0.0,0.4,0.4,0.2,62,0.3064516129032258,-2.3,52,1
0.0,0.0,0.0,0.38,0.62,29,0.5862068965517241,55.58,17,1
0.0,0.43,0.0,0.0,0.57,33,0.5454545454545454,32.57,24,1
0.0,0.0,0.09,0.0,0.91,68,0.2647058823529412,45.43,57,1
0,0,0,0,0,2,4.0,35.61,3,1
0.09,0.09,0.27,0.18,0.36,165,0.15757575757575756,42.21,111,1
0.0,1.0,0.0,0.0,0.0,21,1.0,-24.97,20,1
0.33,0.0,0.0,0.0,0.67,161,0.18633540372670807,2.28,105,1
0.0,0.0,0.0,0.0,1.0,69,3.8840579710144927,79.77,23,1
0.0,0.0,0.0,0.64,0.36,2412,0.01077943615257048,-78.08,1228,1
0.25,0.0,0.0,0.5,0.25,15,1.0,63.86,15,1
0.0,0.0,0.29,0.14,0.57,42,0.4523809523809524,29.86,37,1
0.25,0.0,0.0,0.5,0.25,15,1.0,63.86,15,1
0.0,0.06,0.49,0.29,0.17,438,1.0296803652968036,-107.0,125,1
0,0,0,0,0,42,4.404761904761905,79.27,49,1
0.33,0.0,0.0,0.0,0.67,113,0.23893805309734514,47.08,74,1
0.25,0.0,0.0,0.5,0.25,15,1.0,63.86,15,1
0,0,0,0,0,99,0.29292929292929293,34.12,73,1
0.03,0.01,0.06,0.17,0.73,1138,0.0210896309314587,44.71,528,1
0.0,0.0,0.0,0.0,1.0,69,3.8840579710144927,79.77,23,1
0.0,0.0,0.33,0.33,0.33,49,0.3673469387755102,-37.49,39,1
0.09,0.0,0.06,0.15,0.7,282,0.17375886524822695,-200.2,227,1
0.0,0.0,0.0,0.0,1.0,69,3.8840579710144927,79.77,23,1
0.0,0.0,0.0,0.0,1.0,34,0.5588235294117647,28.84,30,1
0,0,0,0,0,10,1.5,71.82,11,1
0,0,0,0,0,99,0.2828282828282828,34.52,72,1
0.0,0.0,0.0,0.2,0.8,31,0.5483870967741935,65.18,24,1
0.06,0.12,0.06,0.06,0.69,175,0.4342857142857143,86.91,143,1
0.0,0.0,0.0,0.0,1.0,24,3.625,93.14,26,1
0,0,0,0,0,49,0.40816326530612246,54.93,34,1
0,0,0,0,0,10,0.9,48.47,8,1
0,0,0,0,0,8,1.5,63.36,8,1
0.07,0.0,0.07,0.16,0.7,219,0.1461187214611872,58.28,151,1
0.0,0.08,0.47,0.28,0.17,457,1.0109409190371992,-48.26,135,1
0.01,0.12,0.24,0.21,0.42,1531,0.016982364467668192,66.88,262,1
0,0,0,0,0,17,4.529411764705882,90.09,7,1
0.25,0.0,0.0,0.5,0.25,15,1.0,63.86,15,1
0.11,0.0,0.0,0.22,0.67,96,0.22916666666666666,42.38,71,1
0.0,0.0,0.0,0.0,1.0,71,0.352112676056338,44.3,36,1
0.0,0.0,0.0,0.0,1.0,18,0.8333333333333334,97.54,18,1
0.05,0.0,0.1,0.05,0.81,130,0.14615384615384616,95.98,43,1
0.11,0.0,0.0,0.22,0.67,96,0.22916666666666666,42.38,71,1
0.0,0.0,0.0,0.0,1.0,18,1.3888888888888888,-5.35,17,1
0.25,0.0,0.0,0.5,0.25,15,1.0,63.86,15,1
0.0,0.0,0.0,0.8,0.2,12,1.1666666666666667,95.17,15,1
0.0,0.0,0.0,0.6,0.4,26,0.6923076923076923,67.25,28,1
0.0,0.0,0.0,0.0,1.0,308,0.08441558441558442,47.59,188,1
0.1,0.1,0.0,0.3,0.5,52,0.38461538461538464,62.68,50,1
0.0,0.0,0.0,0.43,0.57,28,0.6428571428571429,63.02,14,1
0.0,0.0,1.0,0.0,0.0,86,0.29069767441860467,42.68,64,1
0.0,0.0,0.0,0.75,0.25,26,0.6538461538461539,67.25,27,1
0.0,0.0,0.29,0.14,0.57,42,0.4523809523809524,29.86,37,1
0.0,0.17,0.0,0.5,0.33,36,0.5277777777777778,37.98,19,1
0.0,0.06,0.49,0.29,0.17,478,1.0292887029288702,-46.91,141,1
0,0,0,0,0,5,1.2,117.16,8,1
0,0,0,0,0,89,0.3258426966292135,11.93,53,1
0.0,0.5,0.5,0.0,0.0,25,1.96,80.58,15,1
0.25,0.0,0.0,0.5,0.25,15,1.0,63.86,15,1
0.0,0.0,0.5,0.0,0.5,568,0.04401408450704225,-60.14,297,1
0,0,0,0,0,46,4.260869565217392,81.33,8,1
0.07,0.04,0.15,0.11,0.63,221,0.10407239819004525,42.88,141,1
0.0,0.0,0.0,0.6,0.4,40,0.525,32.6,39,1
0,0,0,0,0,25,6.0,72.5,10,1
0.43,0.14,0.0,0.29,0.14,200,0.12,45.25,93,1
0.0,0.0,0.0,0.5,0.5,227,0.09251101321585903,34.05,172,1
0.0,0.0,0.0,0.3,0.7,25,0.76,67.08,18,1
0.0,0.0,0.33,0.33,0.33,49,0.3673469387755102,-37.49,39,1
0.06,0.06,0.26,0.29,0.33,847,0.03541912632821724,71.24,316,1
0.05,0.04,0.15,0.2,0.55,677,0.033973412112259974,23.67,305,1
0.04,0.0,0.04,0.28,0.64,169,0.1301775147928994,60.82,98,1
0.0,0.0,0.29,0.14,0.57,42,0.4523809523809524,29.86,37,1
0.0,0.0,0.0,0.0,1.0,69,3.8840579710144927,79.77,23,1
0.0,0.08,0.47,0.28,0.17,459,0.9978213507625272,-10.4,137,1
0.11,0.0,0.37,0.21,0.32,190,0.10526315789473684,68.36,116,1
0.0,0.0,0.0,0.0,1.0,11,2.909090909090909,83.32,9,1
0,0,0,0,0,7,2.0,93.3,7,1
0.0,0.08,0.47,0.28,0.17,474,0.9810126582278481,-5.8,144,1
0,0,0,0,0,435,0.0735632183908046,58.18,228,1
0.11,0.02,0.33,0.24,0.3,946,0.048625792811839326,59.6,334,1
0.0,0.2,0.0,0.6,0.2,39,0.5384615384615384,47.45,37,1
1.0,0.0,0.0,0.0,0.0,15,1.1333333333333333,39.5,13,1
0.0,0.06,0.49,0.29,0.17,440,1.0045454545454546,-108.01,125,1
0.0,0.0,0.14,0.0,0.86,345,0.08695652173913043,2.31,207,1
0.5,0.0,0.0,0.0,0.5,22,0.7272727272727273,60.65,18,1
0.0,0.0,0.5,0.5,0.0,18,0.9444444444444444,82.31,20,1
0.0,0.08,0.0,0.67,0.25,166,0.13855421686746988,-8.9,130,1
0.11,0.0,0.0,0.22,0.67,96,0.22916666666666666,42.38,71,1
0.0,0.06,0.49,0.29,0.17,441,1.0294784580498866,-108.52,127,1
0.0,0.12,0.12,0.5,0.25,54,0.3888888888888889,63.66,42,1
0.0,0.0,0.22,0.44,0.33,71,0.3380281690140845,57.87,53,1
0.0,0.12,0.12,0.5,0.25,54,0.42592592592592593,63.66,42,1
0.11,0.0,0.0,0.22,0.67,96,0.22916666666666666,42.38,71,1
0.05,0.11,0.21,0.16,0.47,166,0.14457831325301204,22.65,121,1
0,0,0,0,0,143,2.7762237762237763,-31.38,51,1
0.09,0.05,0.15,0.15,0.56,4681,0.005340739158299509,47.42,1505,1
0.12,0.02,0.06,0.21,0.58,351,0.06552706552706553,49.75,238,1
0.0,0.0,0.0,0.0,1.0,11,2.909090909090909,83.32,9,1
0.0,0.2,0.0,0.6,0.2,39,0.5384615384615384,47.45,37,1
0.0,0.0,0.0,0.0,1.0,69,3.8840579710144927,79.77,23,1
0.0,0.12,0.12,0.5,0.25,55,0.4,71.92,42,1
0.0,0.0,0.33,0.33,0.33,49,0.3673469387755102,-37.49,39,1
0.15,0.03,0.05,0.11,0.65,743,0.029609690444145357,51.28,308,1
0.0,0.0,0.25,0.25,0.5,44,0.4318181818181818,72.83,34,1
0.0,0.06,0.12,0.19,0.62,104,0.2403846153846154,45.29,46,1
0.25,0.0,0.0,0.5,0.25,15,1.0,63.86,15,1
0.0,0.0,0.33,0.33,0.33,49,0.3673469387755102,-37.49,39,1
0.0,0.0,0.0,0.0,1.0,45,0.4888888888888889,15.99,33,1
0,0,0,0,0,40,0.55,9.56,26,1
0.0,0.06,0.49,0.29,0.17,438,1.0296803652968036,-107.0,125,1
0.0,0.12,0.12,0.12,0.62,85,0.27058823529411763,-30.71,75,1
0,0,0,0,0,53,0.39622641509433965,50.02,51,1
0.0,0.0,0.25,0.25,0.5,54,0.37037037037037035,-42.56,43,1
0.0,0.06,0.49,0.29,0.17,442,1.006787330316742,-109.03,126,1
0.0,0.4,0.0,0.2,0.4,22,0.7727272727272727,78.75,25,1
0.05,0.03,0.23,0.22,0.48,571,0.1436077057793345,67.76,252,1
0.0,0.08,0.47,0.28,0.17,457,1.0109409190371992,-48.26,135,1
0.0,0.0,0.25,0.25,0.5,31,0.7419354838709677,55.4,25,1
0.33,0.0,0.0,0.33,0.33,12,1.3333333333333333,84.68,3,1
0.23,0.0,0.08,0.08,0.62,142,0.14788732394366197,30.16,94,1
0.0,0.15,0.09,0.07,0.69,988,0.4352226720647773,39.91,388,1
0.0,0.08,0.47,0.28,0.17,443,1.0383747178329572,-43.6,129,1
0.0,0.0,0.0,0.0,1.0,71,0.352112676056338,44.3,42,1
0,0,0,0,0,22,0.8181818181818182,32.26,20,1
0.5,0.0,0.0,0.0,0.5,236,0.09322033898305085,24.74,162,1
0.06,0.0,0.1,0.0,0.84,179,0.1005586592178771,46.47,72,1
0.0,0.0,1.0,0.0,0.0,38,0.5789473684210527,80.88,31,1
0.0,0.0,0.25,0.5,0.25,14,1.0714285714285714,98.21,18,1
0.0,0.0,0.0,0.5,0.5,176,0.13636363636363635,34.32,121,1
0.12,0.0,0.25,0.25,0.38,138,0.14492753623188406,71.14,96,1
0.0,0.12,0.12,0.25,0.5,87,0.22988505747126436,18.11,69,1
0,0,0,0,0,142,0.16901408450704225,-25.68,58,1
0,0,0,0,0,25,6.0,72.5,10,1
0.08,0.04,0.04,0.08,0.75,151,0.15894039735099338,59.09,106,1
0.29,0.04,0.06,0.14,0.47,634,0.04100946372239748,45.19,321,1
0,0,0,0,0,8,1.5,29.52,7,1
0.08,0.07,0.3,0.15,0.41,2432,0.014391447368421052,35.91,1154,1
0.0,0.0,0.6,0.0,0.4,501,0.05788423153692615,55.34,234,1
0.05,0.0,0.05,0.1,0.8,1021,0.025465230166503428,32.7,418,1
0.0,0.06,0.49,0.29,0.17,485,1.002061855670103,-49.35,146,1
0.08,0.0,0.0,0.15,0.77,874,0.030892448512585814,31.99,342,1
0.2,0.0,0.0,0.2,0.6,39,0.5641025641025641,52.7,30,1
0.0,0.0,0.0,0.0,1.0,98,0.30612244897959184,25.46,84,1
0.09,0.04,0.04,0.09,0.74,149,0.16778523489932887,59.3,106,1
0.0,0.0,0.0,0.0,1.0,314,0.08280254777070063,48.81,191,1
0.0,0.0,0.29,0.14,0.57,42,0.4523809523809524,29.86,37,1
0.0,0.0,0.0,0.0,1.0,9,1.6666666666666667,45.42,9,1
0.07,0.05,0.17,0.24,0.48,1921,0.028110359187922956,38.25,900,1
0.0,0.0,0.33,0.33,0.33,49,0.3673469387755102,-37.49,39,1
0.0,0.06,0.49,0.29,0.17,438,1.0296803652968036,-107.0,125,1
0.0,0.06,0.25,0.06,0.62,118,0.2542372881355932,63.59,96,1
0.0,0.25,0.0,0.0,0.75,46,0.6304347826086957,57.61,31,1
0,0,0,0,0,8,1.5,29.52,7,1
0.0,0.0,0.0,0.64,0.36,2412,0.01077943615257048,-78.08,1228,1
0.0,0.2,0.1,0.2,0.5,64,0.34375,62.44,50,1
0.25,0.0,0.0,0.5,0.25,15,1.0,63.86,15,1
0.29,0.04,0.06,0.14,0.47,634,0.04100946372239748,45.19,321,1
0,0,0,0,0,8,1.5,29.52,7,1
0.0,0.06,0.49,0.29,0.17,442,1.006787330316742,-109.03,126,1
0.0,0.0,0.0,0.0,1.0,15,1.0666666666666667,47.79,13,1
0.0,0.0,0.0,0.57,0.43,47,0.44680851063829785,47.49,47,1
0.0,0.0,0.25,0.25,0.5,91,0.26373626373626374,-15.49,77,1
0.0,0.08,0.47,0.28,0.17,457,1.0109409190371992,-48.26,135,1
0.0,0.0,0.33,0.33,0.33,49,0.3673469387755102,-37.49,39,1
0.0,0.0,0.33,0.33,0.33,49,0.3673469387755102,-37.49,39,1
0.17,0.0,0.0,0.0,0.83,51,0.37254901960784315,62.98,45,1
0.0,1.0,0.0,0.0,0.0,62,0.6935483870967742,98.25,56,1
0.11,0.0,0.0,0.22,0.67,96,0.22916666666666666,42.38,71,1
0.0,0.0,0.0,0.5,0.5,59,0.7627118644067796,103.93,41,1
0.0,0.06,0.49,0.29,0.17,485,1.002061855670103,-49.35,146,1
0.0,0.0,0.29,0.14,0.57,42,0.4523809523809524,29.86,37,1
0.0,0.0,0.33,0.33,0.33,49,0.3673469387755102,-37.49,39,1
0.22,0.03,0.03,0.06,0.66,308,0.07467532467532467,52.09,122,1
0.0,0.12,0.12,0.5,0.25,54,0.42592592592592593,63.66,42,1
0.02,0.07,0.13,0.16,0.62,385,0.10909090909090909,61.87,205,1
0.2,0.0,0.2,0.0,0.6,34,0.47058823529411764,71.14,26,1
0.0,0.0,0.5,0.0,0.5,256,0.109375,41.5,120,1
0.25,0.0,0.0,0.5,0.25,15,1.0,63.86,15,1
0.0,0.2,0.0,0.0,0.8,428,0.06542056074766354,15.27,113,1
0.0,0.06,0.49,0.29,0.17,442,1.006787330316742,-109.03,126,1
0.0,0.0,0.0,0.0,1.0,71,0.352112676056338,44.3,42,1
0.0,0.0,0.0,0.33,0.67,54,0.4074074074074074,72.53,41,1
0.0,0.0,0.2,0.0,0.8,336,0.08928571428571429,10.67,200,1
0.0,0.06,0.49,0.29,0.17,485,1.002061855670103,-49.35,146,1
0.0,0.0,0.0,0.2,0.8,31,0.5483870967741935,65.18,24,1
0.14,0.0,0.14,0.14,0.59,459,0.05228758169934641,56.18,245,1
0.0,0.33,0.0,0.0,0.67,132,0.21212121212121213,44.88,78,1
0.04,0.02,0.08,0.2,0.66,388,0.07216494845360824,48.81,210,1
0.03,0.03,0.1,0.1,0.74,575,0.04521739130434783,58.85,307,1
0.0,0.0,0.0,0.2,0.8,31,0.5483870967741935,65.18,24,1
0.0,0.06,0.49,0.29,0.17,471,0.9808917197452229,-44.57,142,1
0.0,0.0,0.0,0.0,1.0,27,0.6666666666666666,53.88,25,1
0.0,0.0,0.0,0.0,1.0,13,1.2307692307692308,77.23,16,1
0.0,0.0,0.0,0.0,1.0,71,0.352112676056338,44.3,36,1
0.0,1.0,0.0,0.0,0.0,29,0.7586206896551724,-66.93,23,1
0.0,0.06,0.49,0.29,0.17,441,1.0,-108.52,125,1
0.0,0.08,0.47,0.28,0.17,474,0.9831223628691983,-5.8,144,1
0.0,0.0,0.0,0.0,1.0,314,0.08280254777070063,48.81,191,1
0.0,0.06,0.49,0.29,0.17,471,0.9808917197452229,-44.57,142,1
0.12,0.0,0.25,0.25,0.38,138,0.14492753623188406,71.14,96,1
0,0,0,0,0,77,0.2987012987012987,41.87,68,1
0,0,0,0,0,32,0.53125,52.87,26,1
0.0,0.0,0.0,0.25,0.75,36,0.5,10.91,35,1
0.0,0.0,0.0,0.55,0.45,195,0.1282051282051282,9.08,111,1
0.0,0.0,0.0,0.0,1.0,52,0.38461538461538464,40.18,40,1
0.0,0.0,0.0,1.0,0.0,17,0.9411764705882353,82.61,19,1
0.0,0.0,0.0,1.0,0.0,15,1.1333333333333333,91.78,19,1
0.0,0.0,0.0,0.0,1.0,20,1.0,44.41,17,1
0.04,0.0,0.04,0.29,0.62,147,0.14965986394557823,59.7,89,1
0.03,0.01,0.06,0.17,0.73,1138,0.0210896309314587,44.71,528,1
0,0,0,0,0,8,1.5,29.52,7,1
0.14,0.0,0.0,0.14,0.71,1143,0.03237095363079615,42.41,555,1
0.0,0.06,0.49,0.29,0.17,442,1.006787330316742,-109.03,126,1
0.0,0.12,0.12,0.5,0.25,54,0.42592592592592593,63.66,42,1
0,0,0,0,0,19,0.6842105263157895,53.21,12,1
0.04,0.0,0.04,0.29,0.62,147,0.14965986394557823,59.7,89,1
0.09,0.05,0.15,0.15,0.56,4681,0.005340739158299509,47.42,1505,1
0.08,0.04,0.1,0.07,0.71,568,0.11971830985915492,-41.37,397,1
0.1,0.1,0.14,0.14,0.52,192,0.11458333333333333,42.31,102,1
0.03,0.01,0.06,0.17,0.73,1138,0.0210896309314587,44.71,528,1
0,0,0,0,0,53,0.39622641509433965,50.02,51,1
0,0,0,0,0,49,0.40816326530612246,54.93,34,1
0.0,0.0,0.6,0.0,0.4,288,1.4652777777777777,78.38,69,1
0.11,0.0,0.0,0.22,0.67,96,0.22916666666666666,42.38,71,1
0.06,0.0,0.19,0.06,0.69,125,0.144,58.89,103,1
0.0,0.08,0.47,0.28,0.17,457,1.0109409190371992,-48.26,135,1
0.0,0.0,0.29,0.14,0.57,59,0.3559322033898305,49.31,54,1
0.43,0.14,0.0,0.29,0.14,200,0.12,45.25,93,1
0.08,0.0,0.0,0.15,0.77,876,0.030821917808219176,31.99,344,1
0.07,0.02,0.17,0.15,0.59,1285,0.022568093385214007,-35.76,646,1
0,0,0,0,0,83,0.3493975903614458,38.92,62,1
